"name","sku","category","subcategory","childcategory","product_group","unit","brand","alert_quantity","vat_percent","minimum_sale_price","minimum_wholesale_price","barcode","purchase_price","selling_price","discount_type","discount_value","wholesale_price","minimum_wholesale_quantity","size","color","opening_stock_qty","opening_stock_purchase_price_rate","author"
"western outfit","","Western Outfit","","","","Pcs","","0","0","0","0","02149667","1450","1750","Amount","0","0","0","Free Size Up to 34 to 46","Sky blue","0","1450",""
"western outfit","","Western Outfit","","","","Pcs","","0","0","0","0","02149669","1450","1750","Amount","0","0","0","Free Size Up to 34 to 46","Pink","0","1450",""
"western outfit","","Western Outfit","","","","Pcs","","0","0","0","0","02149671","1450","1750","Amount","0","0","0","Free Size Up to 34 to 46","Yellow","0","1450",""
"western outfit","","Western Outfit","","","","Pcs","","0","0","0","0","02149673","1450","1750","Amount","0","0","0","Free Size Up to 34 to 46","White","0","1450",""
"western outfit -1","","Western Outfit","","","","Pcs","","0","0","0","0","02437112","1350","1550","Amount","0","0","0","Free Size Up to 34 to 46","White","1","1350",""
"western outfit -1","","Western Outfit","","","","Pcs","","0","0","0","0","02437115","1350","1550","Amount","0","0","0","Free Size Up to 34 to 46","Mauve pink","0","1350",""
"western outfit -1","","Western Outfit","","","","Pcs","","0","0","0","0","02437118","1350","1550","Amount","0","0","0","Free Size Up to 34 to 46","Sky blue","1","1350",""
"western outfit -1","","Western Outfit","","","","Pcs","","0","0","0","0","02437120","1350","1550","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","1350",""
"western outfit -2","","Western Outfit","","","","Pcs","","0","0","0","0","02665044","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","1450",""
"western outfit -2","","Western Outfit","","","","Pcs","","0","0","0","0","02665048","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","Olive","4","1450",""
"western outfit -2","","Western Outfit","","","","Pcs","","0","0","0","0","02665051","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","wine","0","1450",""
"western outfit -2","","Western Outfit","","","","Pcs","","0","0","0","0","02665054","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","hot pink","2","1450",""
"western outfit -2","","Western Outfit","","","","Pcs","","0","0","0","0","08266472","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","Peace","3","1450",""
"western outfit - 3","","Western Outfit","","","","Pcs","","0","0","0","0","02860478","1350","1550","Amount","0","0","0","Free Size Up to 34 to 46","White","2","1350",""
"western outfit - 3","","Western Outfit","","","","Pcs","","0","0","0","0","02860481","1350","1550","Amount","0","0","0","Free Size Up to 34 to 46","Pink","4","1350",""
"western outfit - 3","","Western Outfit","","","","Pcs","","0","0","0","0","02860484","1350","1550","Amount","0","0","0","Free Size Up to 34 to 46","Mint blue","4","1350",""
"western outfit - 3","","Western Outfit","","","","Pcs","","0","0","0","0","02860487","1350","1550","Amount","0","0","0","Free Size Up to 34 to 46","Black","2","1350",""
"western outfit - 4","","Western Outfit","","","","Pcs","","0","0","0","0","03369726","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","Mauve pink","5","1450",""
"western outfit - 4","","Western Outfit","","","","Pcs","","0","0","0","0","03369729","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","Red Maroon","0","1450",""
"western outfit - 4","","Western Outfit","","","","Pcs","","0","0","0","0","03369731","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","Green","4","1450",""
"western outfit - 4","","Western Outfit","","","","Pcs","","0","0","0","0","03369733","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","Yellow","2","1450",""
"western outfit - 4","","Western Outfit","","","","Pcs","","0","0","0","0","03369735","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","Light brown","5","1450",""
"western outfit - 4","","Western Outfit","","","","Pcs","","0","0","0","0","37274702","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","Black","2","1450",""
"western outfit - 5","","Western Outfit","","","","Pcs","","0","0","0","0","03541281","1450","1750","Amount","0","0","0","Free Size Up to 34 to 46","blue","0","1450",""
"western outfit - 5","","Western Outfit","","","","Pcs","","0","0","0","0","03541284","1450","1750","Amount","0","0","0","Free Size Up to 34 to 46","light yellow","0","0",""
"western outfit - 5","","Western Outfit","","","","Pcs","","0","0","0","0","03541287","1450","1750","Amount","0","0","0","Free Size Up to 34 to 46","Pink","3","1450",""
"western outfit - 6","","Western Outfit","","","","Pcs","","0","0","0","0","03720115","1350","1550","Amount","0","0","0","Free Size Up to 34 to 46","Royel blue","5","1350",""
"western outfit - 6","","Western Outfit","","","","Pcs","","0","0","0","0","03720118","1350","1550","Amount","0","0","0","Free Size Up to 34 to 46","Green","3","1350",""
"western outfit - 6","","Western Outfit","","","","Pcs","","0","0","0","0","03720120","1350","1550","Amount","0","0","0","Free Size Up to 34 to 46","White","5","1350",""
"western outfit - 6","","Western Outfit","","","","Pcs","","0","0","0","0","03720123","1350","1550","Amount","0","0","0","Free Size Up to 34 to 46","Black","4","1350",""
"beach gown - 10","","beach gown","","","","Pcs","","0","0","0","0","04485051","2000","2450","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","2000",""
"beach gown - 10","","beach gown","","","","Pcs","","0","0","0","0","04485053","2000","2450","Amount","0","0","0","Free Size Up to 34 to 46","White","0","2000",""
"beach gown - 10","","beach gown","","","","Pcs","","0","0","0","0","04485054","2000","2450","Amount","0","0","0","Free Size Up to 34 to 46","blue","0","2000",""
"beach gown - 10","","beach gown","","","","Pcs","","0","0","0","0","04485056","2000","2450","Amount","0","0","0","Free Size Up to 34 to 46","Pink","0","2000",""
"Miyako one piecs - 8","","miyako one piecs","","","","Pcs","","0","0","0","0","04973748","3350","3850","Amount","0","0","0","Free Size Up to 34 to 46","Olive","0","3350",""
"Miyako one piecs - 8","","miyako one piecs","","","","Pcs","","0","0","0","0","04973752","3350","3850","Amount","0","0","0","Free Size Up to 34 to 46","blue","0","0",""
"Miyako one piecs - 8","","miyako one piecs","","","","Pcs","","0","0","0","0","04973754","3350","3850","Amount","0","0","0","Free Size Up to 34 to 46","White","0","3350",""
"Miyako one piecs - 8","","miyako one piecs","","","","Pcs","","0","0","0","0","04973757","3350","3850","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","3350",""
"Miyako one piecs - 8","","miyako one piecs","","","","Pcs","","0","0","0","0","67111823","3350","3850","Amount","0","0","0","Free Size Up to 34 to 46","Megenda","1","3350",""
"Miyako one piecs - 8","","miyako one piecs","","","","Pcs","","0","0","0","0","67111825","3350","3850","Amount","0","0","0","Free Size Up to 34 to 46","nude color","0","3350",""
"Miyako one piecs - 9","","miyako one piecs","","","","Pcs","","0","0","0","0","05116731","2750","3250","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","2750",""
"Miyako one piecs - 9","","miyako one piecs","","","","Pcs","","0","0","0","0","05116734","2750","3250","Amount","0","0","0","Free Size Up to 34 to 46","See green","0","0",""
"Miyako one piecs - 9","","miyako one piecs","","","","Pcs","","0","0","0","0","05116737","2750","3250","Amount","0","0","0","Free Size Up to 34 to 46","marron","0","2750",""
"Miyako one piecs - 9","","miyako one piecs","","","","Pcs","","0","0","0","0","05116739","2750","3250","Amount","0","0","0","Free Size Up to 34 to 46","Orange","0","0",""
"Miyako one piecs - 10","","miyako one piecs","","","","Pcs","","0","0","0","0","05278186","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Light brown","0","3150",""
"Miyako one piecs - 10","","miyako one piecs","","","","Pcs","","0","0","0","0","05278189","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","blue","0","3150",""
"Miyako one piecs - 10","","miyako one piecs","","","","Pcs","","0","0","0","0","05278192","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Tometo red","0","3150",""
"Miyako one piecs - 10","","miyako one piecs","","","","Pcs","","0","0","0","0","05278194","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Parrot green","0","3150",""
"Miyako one piecs - 10","","miyako one piecs","","","","Pcs","","0","0","0","0","05278196","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","3150",""
"Miyako one piecs - 10","","miyako one piecs","","","","Pcs","","0","0","0","0","80289845","3150","3650","Amount","0","0","0","Free Size Up to 34 to 46","Green","0","3150",""
"Beach Gown - 8","","beach gown","","","","Pcs","","0","0","0","0","05417003","2450","2950","Amount","0","0","0","Free Size Up to 34 to 46","White","0","2450",""
"Beach Gown - 8","","beach gown","","","","Pcs","","0","0","0","0","05417005","2450","2950","Amount","0","0","0","Free Size Up to 34 to 46","Pest","0","2450",""
"Beach Gown - 8","","beach gown","","","","Pcs","","0","0","0","0","05572105","2450","2950","Amount","0","0","0","Free Size Up to 34 to 46","Pastel pink","0","2450",""
"Beach Gown - 8","","beach gown","","","","Pcs","","0","0","0","0","02881560","2450","2950","Amount","0","0","0","Free Size Up to 34 to 46","Cream","0","2450",""
"shirt & midi shirt - 8","","shirt & midi shirt","","","","Pcs","","0","0","0","0","06554046","1300","1600","Amount","0","0","0","Free Size Up to 34 to 46","Burgundy","0","1300",""
"shirt & midi shirt - 8","","shirt & midi shirt","","","","Pcs","","0","0","0","0","06554050","1300","1600","Amount","0","0","0","Free Size Up to 34 to 46","Brown","0","1300",""
"shirt & midi shirt - 8","","shirt & midi shirt","","","","Pcs","","0","0","0","0","06554053","1300","1600","Amount","0","0","0","Free Size Up to 34 to 46","Black","1","1300",""
"shirt & midi shirt - 9","","shirt & midi shirt","","","","Pcs","","0","0","0","0","06619756","1300","1600","Amount","0","0","0","Free Size Up to 34 to 46","Parrot Color","0","1300",""
"shirt & midi shirt - 10","","shirt & midi shirt","","","","Pcs","","0","0","0","0","06725652","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","Pink","0","1300",""
"shirt & midi shirt - 10","","shirt & midi shirt","","","","Pcs","","0","0","0","0","06725655","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","blue","0","1300",""
"shirt & midi shirt - 10","","shirt & midi shirt","","","","Pcs","","0","0","0","0","17781441","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","1300",""
"shirt & midi shirt - 10","","shirt & midi shirt","","","","Pcs","","0","0","0","0","17781444","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","Milty green","0","1300",""
"shirt & midi shirt - 11","","shirt & midi shirt","","","","Pcs","","0","0","0","0","06853762","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","1300",""
"shirt & midi shirt - 11","","shirt & midi shirt","","","","Pcs","","0","0","0","0","06853765","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","Cream","0","1300",""
"shirt & midi shirt - 11","","shirt & midi shirt","","","","Pcs","","0","0","0","0","06853768","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","White","0","1300",""
"shirt & midi shirt - 11","","shirt & midi shirt","","","","Pcs","","0","0","0","0","30362520","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","Off white","0","1300",""
"shirt & midi shirt - 11","","shirt & midi shirt","","","","Pcs","","0","0","0","0","17291060","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","Misty pink","0","1300",""
"shirt & midi shirt - 11","","shirt & midi shirt","","","","Pcs","","0","0","0","0","89248103","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","navy blue","0","1300",""
"shirt & midi shirt - 12","","shirt & midi shirt","","","","Pcs","","0","0","0","0","07354050","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Yellow","0","900",""
"shirt & midi shirt - 12","","shirt & midi shirt","","","","Pcs","","0","0","0","0","07354052","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Pink","0","900",""
"shirt & midi shirt - 12","","shirt & midi shirt","","","","Pcs","","0","0","0","0","07354054","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","900",""
"shirt & midi shirt - 12","","shirt & midi shirt","","","","Pcs","","0","0","0","0","07354056","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","blue","0","900",""
"shirt & midi shirt - 12","","shirt & midi shirt","","","","Pcs","","0","0","0","0","07354058","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","red","0","900",""
"shirt & midi shirt - 13","","shirt & midi shirt","","","","Pcs","","0","0","0","0","07554828","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Beige colour","0","900",""
"shirt & midi shirt - 13","","shirt & midi shirt","","","","Pcs","","0","0","0","0","07554831","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Pink","0","900",""
"shirt & midi shirt - 13","","shirt & midi shirt","","","","Pcs","","0","0","0","0","07554833","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","blue","0","900",""
"shirt & midi shirt - 13","","shirt & midi shirt","","","","Pcs","","0","0","0","0","07554834","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","900",""
"shirt & midi shirt - 13","","shirt & midi shirt","","","","Pcs","","0","0","0","0","08618861","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Olive","0","900",""
"shirt & midi shirt - 14","","shirt & midi shirt","","","","Pcs","","0","0","0","0","07627977","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Off white","0","900",""
"shirt & midi shirt - 15","","shirt & midi shirt","","","","Pcs","","0","0","0","0","07735426","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","blue","0","900",""
"shirt & midi shirt - 15","","shirt & midi shirt","","","","Pcs","","0","0","0","0","07735428","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Green","0","900",""
"shirt & midi shirt - 16","","shirt & midi shirt","","","","Pcs","","0","0","0","0","07819172","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Wood brown","0","900",""
"shirt & midi shirt - 16","","shirt & midi shirt","","","","Pcs","","0","0","0","0","29367688","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","900",""
"shirt & midi shirt - 16","","shirt & midi shirt","","","","Pcs","","0","0","0","0","29367690","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Purple","0","900",""
"shirt & midi shirt - 16","","shirt & midi shirt","","","","Pcs","","0","0","0","0","87290864","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Green","0","900",""
"shirt & midi shirt - 17","","shirt & midi shirt","","","","Pcs","","0","0","0","0","07904205","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Off white","0","900",""
"shirt & midi shirt - 17","","shirt & midi shirt","","","","Pcs","","0","0","0","0","07904207","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Olive","0","900",""
"shirt & midi shirt - 17","","shirt & midi shirt","","","","Pcs","","0","0","0","0","25567662","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","900",""
"shirt & midi shirt - 18","","shirt & midi shirt","","","","Pcs","","0","0","0","0","08081652","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Sky blue","0","900",""
"shirt & midi shirt - 18","","shirt & midi shirt","","","","Pcs","","0","0","0","0","08081654","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Pest","0","900",""
"shirt & midi shirt - 18","","shirt & midi shirt","","","","Pcs","","0","0","0","0","87693500","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","900",""
"cords set - 8","","Cords set","","","","Pcs","","0","0","0","0","08342692","1650","1950","Amount","0","0","0","Free Size Up to 34 to 46","Levender","1","1650",""
"cords set - 8","","Cords set","","","","Pcs","","0","0","0","0","08342695","1650","1950","Amount","0","0","0","Free Size Up to 34 to 46","Pink","0","1650",""
"cords set - 8","","Cords set","","","","Pcs","","0","0","0","0","08342696","1650","1950","Amount","0","0","0","Free Size Up to 34 to 46","Orange","3","1650",""
"shirt & midi shirt - 19","","shirt & midi shirt","","","","Pcs","","0","0","0","0","08752794","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","White","0","900",""
"shirt & midi shirt - 19","","shirt & midi shirt","","","","Pcs","","0","0","0","0","08752798","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","900",""
"shirt & midi shirt - 19","","shirt & midi shirt","","","","Pcs","","0","0","0","0","08752801","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Pest","0","900",""
"shirt & midi shirt - 19","","shirt & midi shirt","","","","Pcs","","0","0","0","0","08752804","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Maroon","0","900",""
"shirt & midi shirt - 19","","shirt & midi shirt","","","","Pcs","","0","0","0","0","08752808","900","1050","Amount","0","0","0","Free Size Up to 34 to 46","Gray ash","0","900",""
"cords set - 9","","Cords set","","","","Pcs","","0","0","0","0","08992908","1650","1950","Amount","0","0","0","Free Size Up to 34 to 46","Olive","0","1650",""
"cords set - 9","","Cords set","","","","Pcs","","0","0","0","0","08992911","1650","1950","Amount","0","0","0","Free Size Up to 34 to 46","Off white","0","1650",""
"cords set - 9","","Cords set","","","","Pcs","","0","0","0","0","08992914","1650","1950","Amount","0","0","0","Free Size Up to 34 to 46","Black","2","1650",""
"cords set - 9","","Cords set","","","","Pcs","","0","0","0","0","08992917","1650","1950","Amount","0","0","0","Free Size Up to 34 to 46","Cream","0","1650",""
"cords set - 10","","Cords set","","","","Pcs","","0","0","0","0","10635869","2150","2450","Amount","0","0","0","Free Size Up to 34 to 46","blue","5","2150",""
"cords set - 10","","Cords set","","","","Pcs","","0","0","0","0","10635871","2150","2450","Amount","0","0","0","Free Size Up to 34 to 46","Powder blue","1","2150",""
"shirt & midi shirt - 20","","shirt & midi shirt","","","","Pcs","","0","0","0","0","10715123","1300","1600","Amount","0","0","0","Free Size Up to 34 to 46","Baby Pink","0","1300",""
"shirt & midi shirt - 20","","shirt & midi shirt","","","","Pcs","","0","0","0","0","10715126","1300","1600","Amount","0","0","0","Free Size Up to 34 to 46","Sky blue","2","1300",""
"shirt & midi shirt - 20","","shirt & midi shirt","","","","Pcs","","0","0","0","0","78940569","1300","1600","Amount","0","0","0","Free Size Up to 34 to 46","blue","10","1300",""
"Cotton set two piece -10","","Cotton set two piece","","","","Pcs","","0","0","0","0","11091552","1700","1950","Amount","0","0","0","Free Size Up to 34 to 46","Green","0","1700",""
"Cotton set two piece -10","","Cotton set two piece","","","","Pcs","","0","0","0","0","11091555","1700","1950","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","1700",""
"Cotton set two piece -10","","Cotton set two piece","","","","Pcs","","0","0","0","0","11091558","1700","1950","Amount","0","0","0","Free Size Up to 34 to 46","Brick Color","0","1700",""
"western outfit - 7","","Western Outfit","","","","Pcs","","0","0","0","0","11718612","1100","1250","Amount","0","0","0","Free Size Up to 34 to 46","blue","0","1100",""
"western outfit - 7","","Western Outfit","","","","Pcs","","0","0","0","0","11718616","1100","1250","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","1100",""
"western outfit - 7","","Western Outfit","","","","Pcs","","0","0","0","0","11718619","1100","1250","Amount","0","0","0","Free Size Up to 34 to 46","Pink","0","1100",""
"western outfit - 7","","Western Outfit","","","","Pcs","","0","0","0","0","11718622","1100","1250","Amount","0","0","0","Free Size Up to 34 to 46","Yellow","0","1100",""
"western outfit - 8","","Western Outfit","","","","Pcs","","0","0","0","0","11808695","1450","1650","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","1450",""
"western outfit - 9","","Western Outfit","","","","Pcs","","0","0","0","0","12012418","1400","1650","Amount","0","0","0","Free Size Up to 34 to 46","White","0","1400",""
"western outfit - 9","","Western Outfit","","","","Pcs","","0","0","0","0","12012422","1400","1650","Amount","0","0","0","Free Size Up to 34 to 46","Off white","0","1400",""
"western outfit - 9","","Western Outfit","","","","Pcs","","0","0","0","0","12012425","1400","1650","Amount","0","0","0","Free Size Up to 34 to 46","Caramel","1","1400",""
"western outfit - 9","","Western Outfit","","","","Pcs","","0","0","0","0","12255518","1400","1650","Amount","0","0","0","Free Size Up to 34 to 46","Black","3","1400",""
"cords set - 11","","Cords set","","","","Pcs","","0","0","0","0","12574003","2800","3250","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","2800",""
"cords set - 11","","Cords set","","","","Pcs","","0","0","0","0","12574006","2800","3250","Amount","0","0","0","Free Size Up to 34 to 46","Floral print","1","2800",""
"cords set - 11","","Cords set","","","","Pcs","","0","0","0","0","12574009","2800","3250","Amount","0","0","0","Free Size Up to 34 to 46","See blue","0","0",""
"cords set - 11","","Cords set","","","","Pcs","","0","0","0","0","12574011","2800","3250","Amount","0","0","0","Free Size Up to 34 to 46","Off white","0","2800",""
"cords set - 11","","Cords set","","","","Pcs","","0","0","0","0","12574014","2800","3250","Amount","0","0","0","Free Size Up to 34 to 46","Brick Color","2","2800",""
"cords set - 11","","Cords set","","","","Pcs","","0","0","0","0","12574016","2800","3250","Amount","0","0","0","Free Size Up to 34 to 46","dark Maroon","0","2800",""
"cords set - 11","","Cords set","","","","Pcs","","0","0","0","0","12665693","2800","3250","Amount","0","0","0","Free Size Up to 34 to 46","Off white  & see green","0","2800",""
"cords set - 11","","Cords set","","","","Pcs","","0","0","0","0","12680902","2800","3250","Amount","0","0","0","Free Size Up to 34 to 46","Cream","1","2800",""
"cords set - 11","","Cords set","","","","Pcs","","0","0","0","0","12744339","2800","3250","Amount","0","0","0","Free Size Up to 34 to 46","Light Orange","0","2800",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","86312738","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Pink","0","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","86312742","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Black","0","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","86312746","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","White","0","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","86312750","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Mob pink","1","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","86312752","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Pest","0","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","86312755","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","navy blue","0","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","86312757","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Olive","5","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","86312760","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","denim blue","21","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","39821892","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Beige colour","4","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","64028463","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Brown","0","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","84873801","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","buscuit","2","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","85075747","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","See green","16","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","85272665","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Wood brown","0","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","85412314","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","chocolate brown","0","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","85531186","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Green","20","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","85651882","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Tometo red","13","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","85772522","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Burgundy","14","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","85772524","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Red Maroon","5","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","85964020","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","hot pink","0","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","86060682","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Onion Pink","0","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","86075217","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","DARK BROWN","0","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","86195139","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","Light brown","20","1200",""
"palazzo skirt","","Palazzo Skirt","","","","Pcs","","0","0","0","0","86328473","1200","1500","Amount","0","0","0","Free Size Up to 34 to 46","BLUSH PINK","5","1200",""
"Miyako Cords Set - 15","","miyako cords set","","","","Pcs","","0","0","0","0","86539724","3450","3850","Amount","0","0","0","Free Size Up to 34 to 46","Green","1","3450",""
"Miyako Cords Set - 15","","miyako cords set","","","","Pcs","","0","0","0","0","86539727","3450","3850","Amount","0","0","0","Free Size Up to 34 to 46","red","0","3450",""
"Miyako Cords Set - 15","","miyako cords set","","","","Pcs","","0","0","0","0","86539730","3450","3850","Amount","0","0","0","Free Size Up to 34 to 46","Brown","5","3450",""
"Miyako Cords Set - 15","","miyako cords set","","","","Pcs","","0","0","0","0","86539733","3450","3850","Amount","0","0","0","Free Size Up to 34 to 46","Parrot Color","0","3450",""
"Beach Gown - 9","","beach gown","","","","Pcs","","0","0","0","0","86637837","2450","2950","Amount","0","0","0","Free Size Up to 34 to 46","blue","1","2450",""
"Modest one piece - 7","","Modest one piece","","","","Pcs","","0","0","0","0","86782251","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","Ash","0","1300",""
"Modest one piece - 8","","Modest one piece","","","","Pcs","","0","0","0","0","86852247","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","marron","4","1300",""
"Modest one piece - 9","","Modest one piece","","","","Pcs","","0","0","0","0","86901853","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","red","0","1300",""
"Modest one piece - 10","","Modest one piece","","","","Pcs","","0","0","0","0","86970292","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","dark Orange","0","1300",""
"Modest one piece - 10","","Modest one piece","","","","Pcs","","0","0","0","0","06198786","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","olive green","1","1300",""
"Modest one piece - 10","","Modest one piece","","","","Pcs","","0","0","0","0","06198789","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","Yellow","0","1300",""
"Modest one piece - 10","","Modest one piece","","","","Pcs","","0","0","0","0","06198792","1300","1450","Amount","0","0","0","Free Size Up to 34 to 46","Baby Pink","0","1300",""
"cords set - 12","","Cords set","","","","Pcs","","0","0","0","0","87156146","1550","1650","Amount","0","0","0","Free Size Up to 34 to 46","Mauve pink","0","1550",""
"cords set - 12","","Cords set","","","","Pcs","","0","0","0","0","87156148","1550","1650","Amount","0","0","0","Free Size Up to 34 to 46","Peace","0","1550",""
"Winter Collection","","winter collection","","","","Pcs","","0","0","0","0","87317602","2600","2850","Amount","0","0","0","Free Size Up to 34 to 46","Red wine Color","0","2600",""
"Winter Collection","","winter collection","","","","Pcs","","0","0","0","0","87317605","2600","2850","Amount","0","0","0","Free Size Up to 34 to 46","Yellow","0","2600",""
"Winter Collection","","winter collection","","","","Pcs","","0","0","0","0","87317607","2600","2850","Amount","0","0","0","Free Size Up to 34 to 46","Baby Pink","0","2600",""
